Date,AAPL,MSFT,GOOGL,AMZN,META,NVDA,TSLA,AVGO,CSCO,ADBE,JPM,V,MA,PG,KO,PEP,JNJ,WMT,DIS,PFE,SAN.MC,BBVA.MC,TEF.MC,ITX.MC,REP.MC,IBE.MC,CABK.MC,SAB.MC,ACS.MC,FER.MC,NFLX,INTC,AMD,QCOM,TXN,HON,AMGN,SBUX,MDLZ,GILD,NKE,ORCL,IBM,GE,CAT,GS,MS,AXP,BAC,C
2020-10-29,111.85735321044922,195.05538940429688,77.20590209960938,160.55050659179688,278.6433410644531,12.967824935913086,136.94332885742188,31.600847244262695,30.466779708862305,461.1099853515625,84.52605438232422,177.2843017578125,284.0793762207031,119.63623809814453,40.71254348754883,111.84309387207031,116.9057388305664,43.24578094482422,118.74365234375,25.118478775024414,1.3166776895523071,1.6949865818023682,1.8153477907180786,17.723392486572266,3.728180170059204,8.130440711975098,1.133641242980957,0.16840067505836487,14.719941139221191,16.732297897338867,50.42100143432617,39.58860397338867,78.0199966430664,111.90766906738281,125.3684310913086,137.99395751953125,182.1869354248047,77.56871795654297,46.248939514160156,47.496002197265625,112.4223403930664,51.93327331542969,82.36402130126953,35.8227653503418,140.04733276367188,166.14195251464844,40.58002853393555,85.15531921386719,20.50965118408203,34.081058502197266
2020-10-30,105.5913314819336,192.91163635253906,80.14311218261719,151.8074951171875,261.0613098144531,12.479940414428711,129.34666442871094,31.12195587158203,30.646045684814453,447.1000061035156,85.2828369140625,174.25396728515625,279.6802978515625,119.22749328613281,40.7464599609375,111.25880432128906,116.83758544921875,42.884151458740234,118.4603271484375,25.26087188720703,1.3564815521240234,1.7841200828552246,1.8101871013641357,17.57410430908203,3.809506893157959,8.054865837097168,1.1249983310699463,0.1732952743768692,14.676776885986328,16.3022518157959,47.57400131225586,39.741188049316406,75.29000091552734,109.18167114257812,123.99633026123047,138.28741455078125,181.45089721679688,76.39155578613281,46.18807601928711,47.18764877319336,109.87853240966797,52.01670837402344,84.4437255859375,36.065792083740234,142.20236206054688,165.35467529296875,40.60533905029297,85.31427764892578,20.649057388305664,34.30465316772461
2020-11-02,105.5040283203125,192.77821350097656,80.55024719238281,150.2239990234375,259.324951171875,12.526484489440918,133.50332641601562,31.26616096496582,30.646045684814453,444.94000244140625,87.20528411865234,177.15965270996094,280.96905517578125,120.44497680664062,41.22124099731445,112.81135559082031,118.1839828491211,43.394126892089844,117.36609649658203,25.794858932495117,1.4134106636047363,1.8109323978424072,1.8605061769485474,17.73997688293457,4.046352386474609,8.249773025512695,1.1602896451950073,0.1805710345506668,15.849477767944336,16.613819122314453,48.4119987487793,39.90272521972656,74.69999694824219,109.72154998779297,124.86246490478516,145.54759216308594,184.18592834472656,75.52188873291016,47.24887466430664,47.496002197265625,111.99227905273438,52.331905364990234,85.3890609741211,36.551856994628906,147.8343048095703,166.3693389892578,41.64260482788086,87.33399963378906,20.980138778686523,34.95895767211914
2020-11-03,107.1239013671875,196.68467712402344,81.60848999023438,152.42050170898438,263.23419189453125,12.96334171295166,141.3000030517578,31.48957633972168,31.31188201904297,454.0199890136719,89.95410919189453,180.6118927001953,286.2208251953125,122.81040954589844,41.84016036987305,114.38896942138672,118.02206420898438,44.129730224609375,121.1666030883789,25.766374588012695,1.468279242515564,1.906588077545166,1.8637313842773438,18.42005157470703,4.127678871154785,8.428770065307617,1.1775751113891602,0.1887727677822113,16.06531524658203,17.33348846435547,48.72200012207031,40.252750396728516,76.58000183105469,111.03147888183594,126.32032775878906,150.24244689941406,184.0604705810547,77.64777374267578,47.31843948364258,47.739463806152344,114.00538635253906,52.656368255615234,86.3343734741211,38.15585708618164,151.83644104003906,173.13084411621094,43.16056442260742,90.03630828857422,21.51161003112793,36.05220413208008
2020-11-04,111.49848175048828,206.1744842529297,86.57694244384766,162.05799865722656,285.14239501953125,13.734750747680664,140.32666015625,32.45716094970703,31.21799087524414,487.2300109863281,87.20528411865234,186.01092529296875,297.6642150878906,122.30601501464844,41.68754577636719,115.07341003417969,118.78898620605469,43.87629699707031,122.19243621826172,26.578025817871094,1.4081776142120361,1.7797719240188599,1.8617957830429077,18.74350357055664,4.209006309509277,8.496392250061035,1.1462452411651611,0.17871901392936707,15.662422180175781,17.53740882873535,49.69499969482422,41.01563262939453,81.3499984741211,114.14689636230469,130.37664794921875,149.9909210205078,192.65045166015625,78.87763214111328,47.770572662353516,48.58339309692383,116.52172088623047,52.368988037109375,84.62522888183594,38.15585708618164,140.55438232421875,173.078369140625,43.37138748168945,90.13916015625,20.63163185119629,34.85128402709961
2020-11-05,115.45596313476562,212.74871826171875,87.40262603759766,166.10000610351562,292.385498046875,14.098922729492188,146.02999877929688,33.90275192260742,31.781404495239258,496.4700012207031,90.77178955078125,189.5303192138672,306.7045593261719,123.81918334960938,41.916465759277344,115.23201751708984,119.09577941894531,44.342987060546875,124.03895568847656,26.175212860107422,1.4514696598052979,1.8551368713378906,1.8669569492340088,19.26599884033203,4.1262526512146,8.750965118408203,1.176134705543518,0.1828860342502594,16.252368927001953,17.750200271606445,51.375999450683594,41.2958869934082,83.0,128.69735717773438,133.4038848876953,153.65455627441406,194.0221405029297,79.60675811767578,48.37922286987305,48.388641357421875,118.68123626708984,52.526580810546875,86.79568481445312,38.83633804321289,147.67129516601562,177.53067016601562,44.02073287963867,91.73809814453125,21.441913604736328,35.671226501464844
2020-11-06,115.32479858398438,213.15843200683594,87.26524353027344,165.56849670410156,291.12542724609375,14.499187469482422,143.31666564941406,33.880489349365234,32.03749465942383,494.6300048828125,89.56266784667969,190.32623291015625,303.9042663574219,124.55838775634766,41.92494583129883,115.50749969482422,121.21762084960938,45.053863525390625,124.52745056152344,26.182415008544922,1.4168999195098877,1.8015121221542358,1.8024457693099976,19.26599884033203,4.1176910400390625,8.735053062438965,1.1588492393493652,0.17561028897762299,16.137256622314453,17.6438045501709,51.472999572753906,41.03370666503906,85.87999725341797,128.34335327148438,135.27337646484375,154.48452758789062,193.77117919921875,79.63312530517578,48.55313491821289,47.934207916259766,117.94921112060547,52.656368255615234,86.24362182617188,39.32241439819336,146.04144287109375,176.04359436035156,43.599082946777344,90.41031646728516,21.18052864074707,35.37307357788086
2020-11-09,113.02198028564453,208.08004760742188,87.34906005859375,157.18699645996094,276.5993957519531,13.571956634521484,140.4199981689453,33.42830276489258,32.60944366455078,471.1400146484375,101.68873596191406,203.95318603515625,333.864501953125,120.00146484375,44.570159912109375,115.5658950805664,124.48133850097656,44.36463165283203,139.309326171875,28.19644546508789,1.689258098602295,2.101522445678711,2.0488791465759277,21.969709396362305,4.868177890777588,8.802675247192383,1.332424521446228,0.20914489030838013,17.7919921875,20.046554565429688,47.04999923706055,41.223548889160156,83.12000274658203,126.21918487548828,133.96987915039062,165.1484375,196.55645751953125,84.22750091552734,48.62269592285156,47.917972564697266,117.99496459960938,52.69344711303711,88.63735961914062,42.384586334228516,154.67047119140625,188.00088500976562,47.2421875,109.74724578857422,24.186403274536133,39.45616912841797
2020-11-10,112.6819076538086,201.04849243164062,86.17376708984375,151.75100708007812,270.30877685546875,12.714917182922363,136.7866668701172,32.32364273071289,33.053348541259766,452.0,101.35820007324219,204.5573272705078,324.3880920410156,121.97554016113281,45.76558303833008,118.29540252685547,126.35601806640625,44.98896789550781,138.8404083251953,27.822410583496094,1.834357500076294,2.2399327754974365,2.1843531131744385,22.616609573364258,5.454586029052734,8.798698425292969,1.4663872718811035,0.2197277992963791,18.547414779663086,20.79131507873535,48.02399826049805,41.07890701293945,77.98999786376953,124.00650024414062,129.91354370117188,169.3318634033203,202.07679748535156,82.89476776123047,49.640010833740234,49.19200134277344,116.86030578613281,52.53586196899414,90.4633560180664,43.64834213256836,156.0105743408203,190.22265625,47.01447296142578,108.41946411132812,24.099273681640625,39.464454650878906
2020-11-11,116.10209655761719,206.32691955566406,86.6453857421875,156.8695068359375,274.3272705078125,13.360123634338379,139.0433349609375,33.46213150024414,33.574073791503906,467.75,99.84459686279297,203.97230529785156,322.0722351074219,123.5495834350586,45.42646789550781,120.1150894165039,125.9469985961914,45.73692321777344,134.6490936279297,27.692943572998047,1.8621090650558472,2.2776153087615967,2.155967950820923,22.251691818237305,5.475986957550049,9.033382415771484,1.4649466276168823,0.21509778499603271,18.022216796875,20.587392807006836,49.07600021362305,41.90156936645508,81.27999877929688,130.71530151367188,133.52395629882812,167.07664489746094,201.31564331054688,83.88329315185547,50.2051887512207,48.7700309753418,116.81454467773438,53.02719497680664,89.91861724853516,43.21091079711914,153.43910217285156,190.72996520996094,47.51203536987305,103.90315246582031,23.820470809936523,40.52457046508789
2020-11-12,115.83003997802734,205.2693328857422,86.42668151855469,155.51400756835938,272.9381103515625,13.398707389831543,137.25332641601562,32.95296859741211,33.010643005371094,462.5799865722656,98.61809539794922,200.01544189453125,318.09954833984375,123.61917114257812,44.943199157714844,120.06503295898438,126.37309265136719,45.81418991088867,132.40200805664062,27.00960350036621,1.8379257917404175,2.239208221435547,2.155322551727295,21.88677215576172,5.247702598571777,9.104981422424316,1.4483815431594849,0.21694980561733246,17.84954833984375,20.30367088317871,48.676998138427734,40.63593292236328,81.83999633789062,127.36975860595703,132.49484252929688,166.13331604003906,198.3463897705078,82.55055236816406,49.97042465209961,48.67265319824219,115.88119506835938,52.331905364990234,87.84712982177734,42.57902145385742,153.14027404785156,187.63348388671875,46.845821380615234,103.88446807861328,23.254146575927734,39.9862174987793
2020-11-13,115.87864685058594,206.28883361816406,87.88661193847656,156.4405059814453,274.79364013671875,13.239646911621094,136.1666717529297,33.24671173095703,35.34112548828125,469.3399963378906,99.23571014404297,202.14756774902344,324.6302490234375,125.4714584350586,45.31623840332031,120.79119110107422,127.73648834228516,46.52814865112305,135.17666625976562,27.779245376586914,1.891842007637024,2.3000800609588623,2.1727404594421387,22.118993759155273,5.1806440353393555,9.081114768981934,1.4721490144729614,0.22243967652320862,18.173301696777344,20.42780113220215,48.284000396728516,41.09699249267578,81.43000030517578,127.67955780029297,134.33863830566406,169.75515747070312,199.87896728515625,84.34223937988281,50.48342514038086,49.167659759521484,117.38186645507812,52.75835037231445,89.65008544921875,44.960723876953125,155.4763641357422,191.6309814453125,47.73973083496094,107.52180480957031,23.524240493774414,40.30093765258789
