N,K,Solver,p,seed,restart_id,is_best_restart,experiment_phase,Feasibility Ratio (%),Optimization GAP (%),gap_best_of_restarts,Sharpe Ratio In-Sample,Sharpe Ratio Out-of-Sample,Execution Time (s),objective
16,8,Gurobi,,48,,True,N_scaling,100.0,0.0,0.0,2.5027019766990186,0.9308565900396459,0.00508260000788141,-0.20766361624541896
16,8,Simulated Annealing,,48,,True,N_scaling,100.0,4.063851655368,4.063851655368,2.314862237307281,0.8793922912584726,0.03967890000785701,-0.19922447493903245
16,8,Standard QAOA,3.0,48,0.0,True,N_scaling,87.1731668228375,100.0,100.0,0.0,0.0,3.1664098000037484,0.0
16,8,XY-QAOA,3.0,48,,True,N_scaling,100.0,18.844493977313142,18.844493977313142,2.195463154374709,0.6574568758090111,3.8637543999939226,-0.1685304585889803
16,8,XY-QAOA Regularized,3.0,48,0.0,True,N_scaling,99.99999999999996,21.58374023686265,21.58374023686265,2.1330158938632575,0.8894784330002059,4.1821417000028305,-0.16284204074853242
16,8,Gurobi,,49,,True,N_scaling,100.0,0.0,0.0,3.244054058835059,0.5178321126342592,0.005088799996883608,-0.1938455972870446
16,8,Simulated Annealing,,49,,True,N_scaling,100.0,9.639170082229082,9.639170082229082,2.68346093836158,0.3629946244668858,0.05023589999473188,-0.17516049046763352
16,8,Standard QAOA,3.0,49,0.0,True,N_scaling,78.77360356946058,74.34152629546402,74.34152629546402,0.9965051419123692,-0.10763900310198679,3.095144300008542,-0.04973782160729703
16,8,XY-QAOA,3.0,49,,True,N_scaling,100.0,21.526178498054016,21.526178498054016,2.5835215710666817,0.35379663667676503,3.821964899994782,-0.15211804800441642
16,8,XY-QAOA Regularized,3.0,49,0.0,True,N_scaling,99.99999999999997,17.196386746704043,17.196386746704043,2.298644273066794,0.5099147215725928,3.845225600001868,-0.16051115868610596
16,8,Gurobi,,50,,True,N_scaling,100.0,0.0,0.0,2.853251921967118,0.20799246428193552,0.005245299995294772,-0.16781396178985375
16,8,Simulated Annealing,,50,,True,N_scaling,100.0,4.637385925831711,4.637385925831711,2.8036897348290326,0.17147115096071208,0.041046900005312636,-0.16003178074423047
16,8,Standard QAOA,3.0,50,0.0,True,N_scaling,72.60981787441428,0.0,0.0,2.853251921967118,0.20799246428193552,3.120687700007693,-0.16781396178985375
16,8,XY-QAOA,3.0,50,,True,N_scaling,100.0,13.516497522854594,13.516497522854594,2.384805623687226,-0.24031737420197818,3.8100947000057204,-0.145131391801524
16,8,XY-QAOA Regularized,3.0,50,0.0,True,N_scaling,100.00000000000007,16.864222670878632,16.864222670878632,2.341042803051353,-0.2002665744648953,3.9350339000084205,-0.13951344160078963
16,8,Gurobi,,51,,True,N_scaling,100.0,0.0,0.0,2.846682120587053,0.49506091774912886,0.005055499990703538,-0.18365517028573114
16,8,Simulated Annealing,,51,,True,N_scaling,100.0,2.257888988639406,2.257888988639406,2.5443833880845226,0.25641698509355754,0.041875399998389184,-0.17950844041878267
16,8,Standard QAOA,3.0,51,0.0,True,N_scaling,73.36429954127878,100.0,100.0,0.0,0.0,3.1460585000022547,0.0
16,8,XY-QAOA,3.0,51,,True,N_scaling,100.0,19.900324861103794,19.900324861103794,2.2219448801938304,0.3005042332637218,3.731070299996645,-0.14710719477465728
16,8,XY-QAOA Regularized,3.0,51,0.0,True,N_scaling,99.99999999999996,22.778289278554396,22.778289278554396,2.1547615276440255,0.4853535411518532,4.013336100004381,-0.14182166432302562
16,8,Gurobi,,52,,True,N_scaling,100.0,0.0,0.0,2.5020183166276175,0.6864285758828738,0.005928300000960007,-0.17735694832848947
16,8,Simulated Annealing,,52,,True,N_scaling,100.0,4.952088897155682,4.952088897155682,2.0662920072017554,1.2586116886540977,0.04024450000724755,-0.1685740745819802
16,8,Standard QAOA,3.0,52,0.0,True,N_scaling,71.11069049840967,62.28424550277519,62.28424550277519,1.1241132405833618,0.04948745270882338,3.1084808000014164,-0.06689151121534294
16,8,XY-QAOA,3.0,52,,True,N_scaling,100.0,19.83025724409017,19.83025724409017,1.9515490231562207,1.0497481296384246,3.801503700000467,-0.14218660923468193
16,8,XY-QAOA Regularized,3.0,52,0.0,True,N_scaling,100.00000000000016,20.79703872207248,20.79703872207248,2.2411367369033828,0.3141732940079825,3.940744400009862,-0.14047195510832744
16,8,Gurobi,,53,,True,N_scaling,100.0,0.0,0.0,2.6297582098653094,0.7748917476149383,0.006728299995302223,-0.2059395759963728
16,8,Simulated Annealing,,53,,True,N_scaling,100.0,1.1367898020319191,1.1367898020319191,2.4422245465865675,0.6391235746928746,0.04234240000369027,-0.20359847589809826
16,8,Standard QAOA,3.0,53,0.0,True,N_scaling,19.336243023255637,100.14622434655196,100.14622434655196,0.04438195918389279,-1.0736586187956134,3.179560400007176,0.0003011337992925912
16,8,XY-QAOA,3.0,53,,True,N_scaling,100.0,19.01277103652992,19.01277103652992,1.9965642136930257,0.5250236726919254,3.8810268999950495,-0.1667847559385819
16,8,XY-QAOA Regularized,3.0,53,0.0,True,N_scaling,99.99999999999996,13.465533233781088,13.465533233781088,2.2223964918264323,0.1345575229122715,3.859214299998712,-0.17820871394907337
18,9,Gurobi,,42,,True,N_scaling,100.0,0.0,0.0,2.405291854542487,1.294692179362967,0.006181000004289672,-0.16034512164379328
18,9,Simulated Annealing,,42,,True,N_scaling,100.0,6.083140221196085,6.083140221196085,2.3229373809938694,0.5312507128604965,0.049158299996634014,-0.1505911030563539
18,9,Standard QAOA,3.0,42,0.0,True,N_scaling,58.89910444667406,76.763472879842,76.763472879842,0.6738595320245301,-0.5612331193014706,14.184021599998232,-0.037258637676610355
18,9,XY-QAOA,3.0,42,,True,N_scaling,100.0,19.953523757425852,19.953523757425852,2.4898462828460652,0.5904481248902408,14.926002499996684,-0.1283506197027256
18,9,XY-QAOA Regularized,3.0,42,0.0,True,N_scaling,100.00000000000003,27.696754754939672,27.696754754939672,2.2045641766462136,0.5601452531002812,17.025651299991296,-0.11593472654060216
18,9,Gurobi,,43,,True,N_scaling,100.0,0.0,0.0,2.4117131835780308,0.7273740912381695,0.006566000010934658,-0.19618598549819022
18,9,Simulated Annealing,,43,,True,N_scaling,100.0,2.992005084698833,2.992005084698833,2.268361011361745,1.1659380653284657,0.04751850001048297,-0.19031609083661785
18,9,Standard QAOA,3.0,43,0.0,True,N_scaling,69.75058287972286,0.0,0.0,2.4117131835780308,0.7273740912381695,17.325424399998155,-0.19618598549819022
18,9,XY-QAOA,3.0,43,,True,N_scaling,100.0,29.513796713139396,29.513796713139396,1.580886198162322,1.0619330098724313,16.48876969999401,-0.13828405255858522
18,9,XY-QAOA Regularized,3.0,43,0.0,True,N_scaling,100.00000000000017,17.99436479995226,17.99436479995226,1.8315192463985275,1.091298453665748,16.652000200003386,-0.16088356358126443
18,9,Gurobi,,44,,True,N_scaling,100.0,0.0,0.0,2.577191045458068,0.7604603763683119,0.00542039998981636,-0.1863084755983539
18,9,Simulated Annealing,,44,,True,N_scaling,100.0,4.871597299738896,4.871597299738896,2.5504665613928577,0.7350813478495958,0.0502386000007391,-0.17723227693191979
18,9,Standard QAOA,3.0,44,0.0,True,N_scaling,27.14939350163038,100.0,100.0,0.0,0.0,14.902671000003465,0.0
18,9,XY-QAOA,3.0,44,,True,N_scaling,100.0,19.371927054568967,19.371927054568967,2.227182389665174,0.7099355133455945,14.964046399996732,-0.15021693360896135
18,9,XY-QAOA Regularized,3.0,44,0.0,True,N_scaling,99.99999999999993,19.371927054568967,19.371927054568967,2.227182389665174,0.7099355133455945,16.37224189999688,-0.15021693360896135
18,9,Gurobi,,45,,True,N_scaling,100.0,0.0,0.0,2.4978593644553877,0.8700774557201238,0.005574399998295121,-0.18731370918791812
18,9,Simulated Annealing,,45,,True,N_scaling,100.0,1.9975849709947893,1.9975849709947893,2.4700362431304494,0.8316843267229499,0.04760210000677034,-0.18357195868456738
18,9,Standard QAOA,3.0,45,0.0,True,N_scaling,77.54858720549068,0.0,0.0,2.4978593644553877,0.8700774557201238,15.886610799992923,-0.18731370918791812
18,9,XY-QAOA,3.0,45,,True,N_scaling,100.0,39.83000689720495,39.83000689720495,1.671029120712324,0.9753617524876662,14.859508800000185,-0.1127066458989599
18,9,XY-QAOA Regularized,3.0,45,0.0,True,N_scaling,99.99999999999993,13.735123319387332,13.735123319387332,2.125264312271773,0.740534150380716,16.487460200005444,-0.161585940236839
18,9,Gurobi,,46,,True,N_scaling,100.0,0.0,0.0,2.7172026346470113,0.5735978434466054,0.006524600001284853,-0.17267550770558257
18,9,Simulated Annealing,,46,,True,N_scaling,100.0,3.403772521646891,3.403772521646891,2.4431528690684683,0.671772288362507,0.05056279999553226,-0.1667980262226857
18,9,Standard QAOA,3.0,46,0.0,True,N_scaling,43.29133441595611,100.0,100.0,0.0,0.0,15.143688099997235,0.0
18,9,XY-QAOA,3.0,46,,True,N_scaling,100.0,7.227289466678764,7.227289466678764,2.353119622638853,0.476974671312721,16.477969699990354,-0.16019574892564292
18,9,XY-QAOA Regularized,3.0,46,0.0,True,N_scaling,100.0,13.073682066567017,13.073682066567017,2.065362624668901,1.154788405333294,16.860378199999104,-0.15010046082132428
18,9,Gurobi,,47,,True,N_scaling,100.0,0.0,0.0,2.6738172546488785,0.7391339154621843,0.0057437999930698425,-0.22120286463952316
18,9,Simulated Annealing,,47,,True,N_scaling,100.0,9.16303193757683,9.16303193757683,2.4037800951963413,0.7501339765656034,0.04660190000140574,-0.2009339755057688
18,9,Standard QAOA,3.0,47,0.0,True,N_scaling,83.428956521921,0.0,0.0,1.9672761976055526,0.3404655522690106,17.45049210000434,-0.25158194597235417
18,9,XY-QAOA,3.0,47,,True,N_scaling,100.0,26.12686573926594,26.12686573926594,1.8655152215519983,0.6589558095467516,15.258650099989609,-0.16340948918374476
18,9,XY-QAOA Regularized,3.0,47,0.0,True,N_scaling,100.00000000000009,21.654856489194007,21.654856489194007,2.0925062032414856,0.7882578999584909,16.711828100000275,-0.17330170175184834
18,9,Gurobi,,48,,True,N_scaling,100.0,0.0,0.0,2.6079467343886167,0.873167033247982,0.005530199996428564,-0.20349946096549895
18,9,Simulated Annealing,,48,,True,N_scaling,100.0,0.33535823563784223,0.33535823563784223,2.639881619500744,0.8915467260384362,0.04612849999102764,-0.20281700876367253
18,9,Standard QAOA,3.0,48,0.0,True,N_scaling,48.712795075746406,100.0,100.0,0.0,0.0,15.873917999997502,0.0
18,9,XY-QAOA,3.0,48,,True,N_scaling,100.0,20.201977141509815,20.201977141509815,2.2276502526905344,0.7592823593655106,15.337154900000314,-0.16238854637815317
18,9,XY-QAOA Regularized,3.0,48,0.0,True,N_scaling,99.99999999999993,19.665352499549375,19.665352499549375,2.2606863701035285,0.8321056862653524,17.07947559999593,-0.1634805746319507
18,9,Gurobi,,49,,True,N_scaling,100.0,0.0,0.0,3.234522021298104,0.5227545866485263,0.00583829999959562,-0.1897109953000943
18,9,Simulated Annealing,,49,,True,N_scaling,100.0,6.875034901814109,6.875034901814109,3.00995443866209,0.7965823095027883,0.0519163999997545,-0.1766682981606339
18,9,Standard QAOA,3.0,49,0.0,True,N_scaling,92.48430122200264,69.98681104123166,69.98681104123166,1.0865220309428425,0.035615097834363965,16.31498979999742,-0.056938319494977414
18,9,XY-QAOA,3.0,49,,True,N_scaling,100.0,22.67047338222162,22.67047338222162,2.0691508478984337,0.41578776504009535,16.278332899993984,-0.14670261460743872
18,9,XY-QAOA Regularized,3.0,49,0.0,True,N_scaling,100.0,16.227246585207222,16.227246585207222,2.584704443602062,0.311299453584241,17.153192300000228,-0.15892612429349712
18,9,Gurobi,,50,,True,N_scaling,100.0,0.0,0.0,3.0569282371169137,0.5752032940598628,0.005348399994545616,-0.1885546559261479
18,9,Simulated Annealing,,50,,True,N_scaling,100.0,7.719244730007817,7.719244730007817,2.7167296842556206,0.46415029609359115,0.04774720000568777,-0.17399966058538435
18,9,Standard QAOA,3.0,50,0.0,True,N_scaling,0.8164105857627266,100.0,100.0,0.0,0.0,16.69025979998696,0.0
18,9,XY-QAOA,3.0,50,,True,N_scaling,100.0,33.40142806964268,33.40142806964268,2.056797919710546,0.04141322053939242,15.188097699996433,-0.12557470815501337
18,9,XY-QAOA Regularized,3.0,50,0.0,True,N_scaling,99.99999999999989,33.40142806964268,33.40142806964268,2.056797919710546,0.04141322053939242,17.55097019999812,-0.12557470815501337
18,9,Gurobi,,51,,True,N_scaling,100.0,0.0,0.0,2.842781515462245,0.44437483714862297,0.006279799999902025,-0.1769027154049235
18,9,Simulated Annealing,,51,,True,N_scaling,100.0,4.155723351276734,4.155723351276734,2.913493874166333,0.4151979913647623,0.04731960000935942,-0.16955112795179847
18,9,Standard QAOA,3.0,51,0.0,True,N_scaling,64.29286258153242,100.0,100.0,0.0,0.0,16.315976600002614,0.0
18,9,XY-QAOA,3.0,51,,True,N_scaling,100.0,36.23802581115924,36.23802581115924,1.9225650348211887,0.3259476282182525,16.05138469999656,-0.11279666373584575
18,9,XY-QAOA Regularized,3.0,51,0.0,True,N_scaling,99.99999999999983,27.06195369116941,27.06195369116941,2.1869989232393108,0.18253028324992182,16.124239800003124,-0.1290293844836219
18,9,Gurobi,,52,,True,N_scaling,100.0,0.0,0.0,2.3425116382835722,1.2016041426539583,0.006667500012554228,-0.17142441350398055
18,9,Simulated Annealing,,52,,True,N_scaling,100.0,0.761771993464354,0.761771993464354,2.184463148013108,1.09185510496252,0.047623300008126535,-0.1701185503319467
18,9,Standard QAOA,3.0,52,0.0,True,N_scaling,34.62115413076028,0.057395745358459885,0.057395745358459885,2.3107452699058997,1.1737577590633659,15.029057200008538,-0.17132602318412357
18,9,XY-QAOA,3.0,52,,True,N_scaling,100.0,21.029238252341727,21.029238252341727,1.8826709001014823,0.8830994274948547,14.848102800009656,-0.135375165165549
18,9,XY-QAOA Regularized,3.0,52,0.0,True,N_scaling,99.99999999999993,21.65864522872428,21.65864522872428,1.7854359225491088,1.0093957196320893,16.234034300010535,-0.1342962079477321
18,9,Gurobi,,53,,True,N_scaling,100.0,0.0,0.0,2.5452092828090436,0.8028520269334494,0.006230900005903095,-0.1992777353898686
18,9,Simulated Annealing,,53,,True,N_scaling,100.0,4.6815083512491595,4.6815083512491595,2.356351972659614,0.8336271420743822,0.04853089999232907,-0.1899485315654117
18,9,Standard QAOA,3.0,53,0.0,True,N_scaling,19.465382508624035,101.8087822123888,101.8087822123888,-0.3228587924640656,0.08329974799835907,10.769126899991534,0.003604500230983161
18,9,XY-QAOA,3.0,53,,True,N_scaling,100.0,7.552886881102943,7.552886881102943,2.088211165261041,0.6138877208357213,14.891985399997793,-0.18422651345664817
18,9,XY-QAOA Regularized,3.0,53,0.0,True,N_scaling,99.99999999999996,10.297227672039652,10.297227672039652,1.9854153425679597,0.6055585484598377,16.245304199997918,-0.1787576532770891
20,10,Gurobi,,42,,True,N_scaling,100.0,0.0,0.0,2.741383015614343,0.9071826845414857,0.006137399992439896,-0.18265142532144193
20,10,Simulated Annealing,,42,,True,N_scaling,100.0,3.9556706689216563,3.9556706689216563,2.378723597788198,1.303180835480685,0.055673299997579306,-0.1754263364636343
20,10,Standard QAOA,3.0,42,0.0,True,N_scaling,81.4116686815081,0.0,0.0,2.741383015614343,0.9071826845414857,257.23364109999966,-0.18265142532144193
20,10,XY-QAOA,3.0,42,,True,N_scaling,100.0,26.59206626731295,26.59206626731295,2.4159033773319245,0.6866903186826429,149.34508359999745,-0.13408063726177247
20,10,XY-QAOA Regularized,3.0,42,0.0,True,N_scaling,99.9999999999998,26.59206626731295,26.59206626731295,2.4159033773319245,0.6866903186826429,158.00159139999596,-0.13408063726177247
20,10,Gurobi,,43,,True,N_scaling,100.0,0.0,0.0,2.598182425505582,0.6422257214025063,0.008483300000079907,-0.19908810620148906
20,10,Simulated Annealing,,43,,True,N_scaling,100.0,2.4658830936639875,2.4658830936639875,2.6149877669541524,0.6086693948089347,0.053929100002278574,-0.19417882624917074
20,10,Standard QAOA,3.0,43,0.0,True,N_scaling,60.73369818605332,0.0,0.0,2.598182425505582,0.6422257214025063,254.66057029999502,-0.19908810620148906
20,10,XY-QAOA,3.0,43,,True,N_scaling,100.0,25.948269773429633,25.948269773429633,1.7781873666350236,0.9569199117010815,150.38682189999963,-0.1474281873175146
20,10,XY-QAOA Regularized,3.0,43,0.0,True,N_scaling,99.99999999999987,25.948269773429633,25.948269773429633,1.7781873666350236,0.9569199117010815,155.67823760000465,-0.1474281873175146
20,10,Gurobi,,44,,True,N_scaling,100.0,0.0,0.0,2.6734149988467446,0.7213341284623677,0.0062732000078540295,-0.19796787077219596
20,10,Simulated Annealing,,44,,True,N_scaling,100.0,2.5267366370370077,2.5267366370370077,2.754198908040326,0.6576738946294366,0.05880240000260528,-0.1929657440518328
20,10,Standard QAOA,3.0,44,0.0,True,N_scaling,29.732098283312435,102.12974900625751,102.12974900625751,-0.23949946478404133,-0.4562185592067768,256.9156756000011,0.004216218760479969
20,10,XY-QAOA,3.0,44,,True,N_scaling,100.0,26.492102907975212,26.492102907975212,1.864721718798268,0.4144865290438386,149.85303769999882,-0.14552201872249843
20,10,XY-QAOA Regularized,3.0,44,0.0,True,N_scaling,100.00000000000011,20.478153359935522,20.478153359935522,2.4603706391081435,0.614013240574716,155.3079996000015,-0.1574277065920667
20,10,Gurobi,,45,,True,N_scaling,100.0,0.0,0.0,2.570370458615517,0.8838563539672869,0.006545600001118146,-0.1816488636022715
20,10,Simulated Annealing,,45,,True,N_scaling,100.0,3.722434880215661,3.722434880215661,2.3646185907685213,0.988307227226187,0.055666999993263744,-0.17488710294402518
20,10,Standard QAOA,3.0,45,0.0,True,N_scaling,76.54400576319127,0.0,0.0,2.570370458615517,0.8838563539672869,259.4340297000017,-0.1816488636022715
20,10,XY-QAOA,3.0,45,,True,N_scaling,100.0,40.57282316715447,40.57282316715447,1.826890954664675,0.46373839505571357,149.86290420001023,-0.10794879138777627
20,10,XY-QAOA Regularized,3.0,45,0.0,True,N_scaling,99.99999999999984,36.508472397512875,36.508472397512875,1.7760425353645244,0.9711240085360467,154.9634170999925,-0.1153316383736404
20,10,Gurobi,,46,,True,N_scaling,100.0,0.0,0.0,2.5033033045313644,1.0712987397914404,0.007285600004252046,-0.16794674491391895
20,10,Simulated Annealing,,46,,True,N_scaling,100.0,2.1745290167121993,2.1745290167121993,2.3634448935295356,1.0861060202578323,0.059183999997912906,-0.16429469421314216
20,10,Standard QAOA,3.0,46,0.0,True,N_scaling,2.721481261583324,0.0,0.0,1.7863051548414697,0.6205587656992636,265.76319240000157,-0.20235202358633825
20,10,XY-QAOA,3.0,46,,True,N_scaling,100.0,34.28145170188456,34.28145170188456,1.7823964996314046,0.17320292067211815,154.0384425000084,-0.11037216267136656
20,10,XY-QAOA Regularized,3.0,46,0.0,True,N_scaling,100.00000000000013,9.44786772763139,9.44786772763139,2.115140481984646,0.9326319551191732,158.59923590000835,-0.1520793586015894
20,10,Gurobi,,47,,True,N_scaling,100.0,0.0,0.0,2.8201581169158754,0.7759758287694204,0.006241600000066683,-0.21547297253632214
20,10,Simulated Annealing,,47,,True,N_scaling,100.0,9.066398106207913,9.066398106207913,2.367489915150707,0.9875011079335069,0.05350419999740552,-0.19593733503489913
20,10,Standard QAOA,3.0,47,0.0,True,N_scaling,22.143163510144383,0.0,0.0,1.9648871042475973,0.27360754436232654,256.10347630000615,-0.2374220794422683
20,10,XY-QAOA,3.0,47,,True,N_scaling,100.0,31.53440758371727,31.53440758371727,1.7742684971054155,0.7065559945369768,148.8833697000082,-0.14752484714396713
20,10,XY-QAOA Regularized,3.0,47,0.0,True,N_scaling,100.00000000000009,24.220753714563404,24.220753714563404,1.9671155962086762,0.8751164901733526,155.87821209999674,-0.1632837945368507
20,10,Gurobi,,48,,True,N_scaling,100.0,0.0,0.0,2.6756034846512144,0.7609071879994406,0.006222199997864664,-0.20095887019008088
20,10,Simulated Annealing,,48,,True,N_scaling,100.0,6.087596417516069,6.087596417516069,2.25121912481371,0.8321120907206837,0.05402089998824522,-0.18872530520770875
20,10,Standard QAOA,3.0,48,0.0,True,N_scaling,72.73375108208414,0.0,0.0,2.6756034846512144,0.7609071879994406,267.64237760000105,-0.20095887019008088
20,10,XY-QAOA,3.0,48,,True,N_scaling,100.0,28.933948360695354,28.933948360695354,2.039497783969569,0.6862350462340151,148.41370760000427,-0.14281353446304607
20,10,XY-QAOA Regularized,3.0,48,0.0,True,N_scaling,99.9999999999998,21.150503660653598,21.150503660653598,2.318677484846112,0.49541018902987544,160.62108440000156,-0.15845505699411971
20,10,Gurobi,,49,,True,N_scaling,100.0,0.0,0.0,3.167192661880525,0.523328652677476,0.006292300007771701,-0.18538819018243446
20,10,Simulated Annealing,,49,,True,N_scaling,100.0,7.922419961245843,7.922419961245843,2.792012583996876,0.5915521073556361,0.057023200002731755,-0.17070095919762887
20,10,Standard QAOA,3.0,49,0.0,True,N_scaling,90.80548638329977,73.34566179031157,73.34566179031157,0.9246981296523362,-0.07194918681520082,254.35436050000135,-0.04941399521204649
20,10,XY-QAOA,3.0,49,,True,N_scaling,100.0,19.265160752382798,19.265160752382798,2.4190436764823544,0.35002729027699453,149.59820300000138,-0.14967285732785532
20,10,XY-QAOA Regularized,3.0,49,0.0,True,N_scaling,100.0,22.021181232019952,22.021181232019952,2.8702188909491806,0.3605936529697008,168.41396960000566,-0.14456352083959875
20,10,Gurobi,,50,,True,N_scaling,100.0,0.0,0.0,3.157777160337938,0.567706817920271,0.0063002999959280714,-0.187738910160233
20,10,Simulated Annealing,,50,,True,N_scaling,100.0,6.61391381318973,6.61391381318973,2.9394475601622294,0.5476021588819091,0.05808559998695273,-0.1753220204484135
20,10,Standard QAOA,3.0,50,0.0,True,N_scaling,31.761596205650445,100.0,100.0,0.0,0.0,255.5480080999987,0.0
20,10,XY-QAOA,3.0,50,,True,N_scaling,100.0,30.62791652688745,30.62791652688745,2.1293050948880574,0.019929776901839048,155.74071220000042,-0.1302383934678686
20,10,XY-QAOA Regularized,3.0,50,0.0,True,N_scaling,99.99999999999976,30.62791652688745,30.62791652688745,2.1293050948880574,0.019929776901839048,175.03579900000477,-0.1302383934678686
20,10,Gurobi,,51,,True,N_scaling,100.0,0.0,0.0,2.8169754132494647,0.45510669032803874,0.007063999990350567,-0.17387162740735126
20,10,Simulated Annealing,,51,,True,N_scaling,100.0,0.3346390113752446,0.3346390113752446,2.784320875794559,0.4100386226455225,0.05645969999022782,-0.17328978511233326
20,10,Standard QAOA,3.0,51,0.0,True,N_scaling,26.378179010962345,100.0,100.0,0.0,0.0,225.44114729999274,0.0
20,10,XY-QAOA,3.0,51,,True,N_scaling,100.0,23.89553314122976,23.89553314122976,1.9219510082541664,0.237182418105903,148.61212689999957,-0.13232407505703211
20,10,XY-QAOA Regularized,3.0,51,0.0,True,N_scaling,100.0,16.438503886150173,16.438503886150173,2.4599503980768618,0.4070514111414979,154.5827980000031,-0.14528973317908128
20,10,Gurobi,,52,,True,N_scaling,100.0,0.0,0.0,2.381955090669574,1.1163638803316414,0.006393400006345473,-0.1667947386325889
20,10,Simulated Annealing,,52,,True,N_scaling,100.0,2.2816652934697115,2.2816652934697115,2.2414242916458478,1.1336519058879218,0.05711460000020452,-0.1629890409698756
20,10,Standard QAOA,3.0,52,0.0,True,N_scaling,56.73834735078338,0.0,0.0,2.381955090669574,1.1163638803316414,255.52519739999843,-0.1667947386325889
20,10,XY-QAOA,3.0,52,,True,N_scaling,100.0,20.309776902976424,20.309776902976424,2.0921188451015524,0.442225575643886,149.4723207999923,-0.13291909933040746
20,10,XY-QAOA Regularized,3.0,52,0.0,True,N_scaling,100.00000000000004,26.566470872804576,26.566470872804576,1.9164700494889912,0.11281576379426546,159.40885439999693,-0.12248326297639164
20,10,Gurobi,,53,,True,N_scaling,100.0,0.0,0.0,2.6263364507128224,0.7300553326975894,0.0069239000004017726,-0.1963335716608693
20,10,Simulated Annealing,,53,,True,N_scaling,100.0,3.679763754934668,3.679763754934668,2.3601509748730645,0.7670433783272633,0.05891949999204371,-0.18910896005212394
20,10,Standard QAOA,3.0,53,0.0,True,N_scaling,69.39810872547996,0.0,0.0,2.051837207295984,0.3108979523710271,279.5050629000034,-0.2496438674202085
20,10,XY-QAOA,3.0,53,,True,N_scaling,100.0,11.252406827409805,11.252406827409805,2.103446157199744,0.6060024414423087,150.81321190000745,-0.1742413194388041
20,10,XY-QAOA Regularized,3.0,53,0.0,True,N_scaling,99.99999999999997,9.10401499143082,9.10401499143082,2.1086981726578826,0.5832529324601803,159.10906040000555,-0.17845933386365218
14,7,Gurobi,,42,,True,p_scaling,100.0,0.0,0.0,2.3319254836591403,1.374016892659323,0.005060299998149276,-0.16592715368449842
14,7,Standard QAOA,1.0,42,0.0,True,p_scaling,56.12886129601644,77.52760859696049,77.52760859696049,0.6614738308700234,-0.539688248826226,0.4382428999961121,-0.03728779941990336
14,7,XY-QAOA Regularized,1.0,42,0.0,True,p_scaling,99.99999999999997,28.51186632655115,28.51186632655115,1.641926843403914,1.097956108517922,0.44807050000235904,-0.11861822542652314
14,7,Gurobi,,43,,True,p_scaling,100.0,0.0,0.0,2.2535393127755237,1.2959754326281852,0.005931499996222556,-0.18801383917150982
14,7,Standard QAOA,1.0,43,0.0,True,p_scaling,28.02205533124498,102.20051615840677,102.20051615840677,-0.05678527317692692,-0.5806359653857361,0.4516208999993978,0.004137274911010025
14,7,XY-QAOA Regularized,1.0,43,0.0,True,p_scaling,99.99999999999991,8.5027015982475,8.5027015982475,2.058241977191324,1.2280187538281016,0.4420665000070585,-0.17202758346334737
14,7,Gurobi,,44,,True,p_scaling,100.0,0.0,0.0,2.4667402392654236,0.6142244492892334,0.004649599999538623,-0.16303213854251009
14,7,Standard QAOA,1.0,44,0.0,True,p_scaling,56.11729643829679,75.91035453693958,75.91035453693958,0.651329627947458,-0.43262588890630677,0.1781384999922011,-0.039273864165736166
14,7,XY-QAOA Regularized,1.0,44,0.0,True,p_scaling,100.00000000000004,21.93596441853184,21.93596441853184,1.9203191414335479,0.45585223628264454,0.43542490000254475,-0.12726946664105354
14,7,Gurobi,,45,,True,p_scaling,100.0,0.0,0.0,2.523230895047299,0.8352536401397629,0.0047088999999687076,-0.1911175701628825
14,7,Standard QAOA,1.0,45,0.0,True,p_scaling,56.109924866497906,74.3801439045846,74.3801439045846,0.8746466617227595,0.054466256188644147,0.1578737999952864,-0.04896404644878505
14,7,XY-QAOA Regularized,1.0,45,0.0,True,p_scaling,100.00000000000004,7.422492555879287,7.422492555879287,2.707642471303183,0.6479344652988656,0.4633737999974983,-0.17693188274456517
14,7,Gurobi,,46,,True,p_scaling,100.0,0.0,0.0,2.7471634427252303,0.5932491439584662,0.004957800003467128,-0.17097596653358674
14,7,Standard QAOA,1.0,46,0.0,True,p_scaling,56.03214933835281,0.0,0.0,2.7471634427252303,0.5932491439584662,0.19786210000165738,-0.17097596653358674
14,7,XY-QAOA Regularized,1.0,46,0.0,True,p_scaling,99.99999999999993,18.677873101836422,18.677873101836422,1.8564676014263075,1.5659823911915018,0.43557860000873916,-0.1390412924698051
14,7,Gurobi,,47,,True,p_scaling,100.0,0.0,0.0,2.8136773445502645,0.6494039994898749,0.004489500002819113,-0.19927561297031607
14,7,Standard QAOA,1.0,47,0.0,True,p_scaling,56.07143614859922,67.3271644402137,67.3271644402137,1.0241306514270625,0.24887234136896677,0.11229859999730252,-0.06510899333654753
14,7,XY-QAOA Regularized,1.0,47,0.0,True,p_scaling,99.99999999999999,15.054891029946443,15.054891029946443,2.186504338907873,0.6829908226741658,0.4349288999947021,-0.16927488658837717
14,7,Gurobi,,48,,True,p_scaling,100.0,0.0,0.0,2.3694873756684607,0.9599899717972517,0.004063900007167831,-0.21263258622780884
